Program WSFPLOT  7.17  released 1-13-2006 

SF.INI file: D:\PC\DailyReport\python-code\LANL\Examples\Electrostatic\ChargeDensity\SF.INI  1-25-2021   0:46:16
Reading file D:\PC\DAILYREPORT\PYTHON-CODE\LANL\EXAMPLES\ELECTROSTATIC\CHARGEDENSITY\C4QPNT.T35.
 
 Problem description:
 Electrostatic problem with charge on a point-region - 4 quadrants
 Line charge has equivalent charge/cm as files C4q.am and C1q.am
 Problem file: E:\nakai\Daily\python-code\LANL\Examples\Electrostatic\ChargeDensity\C4QPNT.AM  1-07-2021   8:51:14
 Problem file length:         887 bytes
   4.352959E-02  0.266795    
   3.971679E-02  0.267707    
   3.854245E-02  0.267849    
   7.663091E-04  0.270720    
  -3.893585E-03  0.270698    
  -4.203459E-02  0.267312    
  -4.256579E-02  0.267243    
  -4.418688E-02  0.266835    
  -7.861846E-02  0.259403    
  -9.018420E-02  0.254985    
  -0.111999      0.247090    
  -0.137465      0.232837    
  -0.142663      0.230231    
  -0.148343      0.225967    
  -0.171423      0.210186    
  -0.183507      0.198823    
  -0.197584      0.185791    
  -0.214819      0.164806    
  -0.220999      0.156797    
  -0.237212      0.130787    
  -0.241401      0.122753    
  -0.253239      9.676427E-02
  -0.257894      8.215338E-02
  -0.263882      6.273796E-02
  -0.268638      3.190421E-02
  -0.269202      2.870651E-02
  -0.269286      2.444713E-02
  -0.271266     -5.329552E-03
  -0.267850     -3.771011E-02
  -0.267753     -3.937329E-02
  -0.267519     -4.047506E-02
  -0.261041     -7.342388E-02
  -0.255753     -8.874560E-02
  -0.248899     -0.107485    
  -0.238680     -0.128185    
  -0.231009     -0.141557    
  -0.217851     -0.161377    
  -0.206023     -0.175642    
  -0.193995     -0.189540    
  -0.170914     -0.209743    
  -0.167303     -0.212990    
  -0.160953     -0.217143    
  -0.138640     -0.233166    
  -0.116411     -0.243869    
  -0.107248     -0.248805    
Contour 14, V  =  1.63798E+04 V
 Contour coordinates:
     X (cm)         Y (cm)
  -4.647590E-02 -0.215388    
  -3.875228E-02 -0.216625    
  -8.583872E-03 -0.220202    
   4.193000E-03 -0.220313    
   3.382912E-02 -0.217482    
   4.251790E-02 -0.216244    
   6.418753E-02 -0.209615    
   7.733488E-02 -0.206290    
   8.298096E-02 -0.203525    
   0.109474     -0.191847    
   0.132200     -0.175571    
   0.138187     -0.171664    
   0.149877     -0.159973    
   0.164192     -0.146949    
   0.168569     -0.141516    
   0.186907     -0.116729    
   0.192368     -0.107462    
   0.205303     -7.928380E-02
   0.207699     -7.341054E-02
   0.211651     -5.697976E-02
   0.216837     -3.936271E-02
   0.217497     -3.145888E-02
   0.220793     -5.317257E-03
   0.218584      2.252099E-02
   0.218395      2.872657E-02
   0.215641      3.988756E-02
   0.211330      6.277019E-02
   0.207801      7.248007E-02
   0.198091      9.681418E-02
   0.190292      0.111222    
   0.177129      0.130860    
   0.168338      0.142555    
   0.145566      0.164910    
   0.142695      0.167741    
   0.136984      0.171638    
   0.114538      0.188736    
   9.265926E-02  0.198971    
   8.302450E-02  0.204141    
   7.541214E-02  0.206539    
   4.888649E-02  0.215172    
   2.759636E-02  0.218400    
   1.109747E-02  0.220119    
  -1.407420E-02  0.219971    
  -3.097588E-02  0.217925    
  -5.157167E-02  0.214554    
  -7.947602E-02  0.205017    
  -8.544052E-02  0.203062    
  -9.268316E-02  0.199064    
  -0.116817      0.187401    
  -0.143072      0.166951    
  -0.144668      0.165836    
  -0.145440      0.165062    
  -0.170136      0.140281    
  -0.176977      0.131051    
  -0.191844      0.108426    
  -0.197934      9.703344E-02
  -0.208969      6.888518E-02
  -0.211081      6.301034E-02
  -0.213599      4.945241E-02
  -0.218594      2.898129E-02
  -0.218949      1.735528E-02
  -0.220727     -5.055132E-03
  -0.218147     -2.599937E-02
  -0.217092     -3.910014E-02
  -0.208740     -6.806674E-02
  -0.207546     -7.315532E-02
  -0.206810     -7.499427E-02
  -0.192374     -0.107221    
  -0.188955     -0.113142    
  -0.168671     -0.141302    
  -0.166644     -0.143875    
  -0.159678     -0.150406    
  -0.141195     -0.169392    
  -0.132336     -0.175400    
  -0.112738     -0.189908    
  -8.883333E-02 -0.200950    
  -8.100669E-02 -0.204977    
  -6.430701E-02 -0.209531    
  -4.647590E-02 -0.215388    
Contour 15, V  =  1.75498E+04 V
 Contour coordinates:
     X (cm)         Y (cm)
  -2.373680E-02 -0.177381    
  -2.094780E-02 -0.177647    
   1.658577E-02 -0.178138    
   1.993588E-02 -0.177882    
   3.081193E-02 -0.175218    
   5.618765E-02 -0.170343    
   6.429649E-02 -0.166581    
   8.870374E-02 -0.156538    
   0.109294     -0.141188    
   0.117147     -0.135910    
   0.136054     -0.114930    
   0.141883     -0.109073    
   0.143259     -0.107139    
   0.162350     -7.509324E-02
   0.163322     -7.308955E-02
   0.165500     -6.584463E-02
   0.175096     -3.904306E-02
   0.176064     -2.981181E-02
   0.179829     -4.999303E-03
   0.177207      2.160595E-02
   0.176895      2.904243E-02
   0.171945      4.532447E-02
   0.167714      6.308346E-02
   0.165034      6.924341E-02
   0.150508      9.712526E-02
   0.145549      0.104692    
   0.121560      0.131171    
   0.121026      0.131742    
   0.119850      0.132567    
   9.344005E-02  0.153690    
   6.720086E-02  0.165228    
   6.141938E-02  0.168248    
   5.711960E-02  0.169402    
   2.623123E-02  0.177528    
   1.076624E-02  0.178815    
  -1.390353E-02  0.178566    
  -2.894849E-02  0.177113    
  -6.096257E-02  0.168065    
  -6.379555E-02  0.167264    
  -6.742554E-02  0.165302    
  -9.564095E-02  0.152391    
  -0.121349      0.131309    
  -0.123021      0.130042    
  -0.128772      0.122993    
  -0.147131      0.102216    
  -0.150303      9.730227E-02
  -0.166242      6.601050E-02
  -0.167412      6.328622E-02
  -0.169195      5.565665E-02
  -0.177110      2.926178E-02
  -0.177624      1.683754E-02
  -0.179743     -4.772280E-03
  -0.176771     -2.484152E-02
  -0.175360     -3.881784E-02
  -0.163960     -7.139035E-02
  -0.163381     -7.287625E-02
  -0.144029     -0.106087    
  -0.143326     -0.106949    
  -0.119855     -0.133727    
  -0.109431     -0.141041    
  -9.169965E-02 -0.154742    
  -6.961588E-02 -0.164341    
  -5.963683E-02 -0.169255    
  -3.188777E-02 -0.175175    
  -2.373680E-02 -0.177381    
Contour 16, V  =  1.87198E+04 V
 Contour coordinates:
     X (cm)         Y (cm)
  -4.725986E-03 -0.145581    
   1.007179E-03 -0.145639    
   3.311249E-02 -0.140841    
   3.853862E-02 -0.140256    
   3.948032E-02 -0.139862    
   7.192671E-02 -0.127920    
   9.853691E-02 -0.106812    
   9.962096E-02 -0.106042    
   0.103734     -0.100726    
   0.123347     -7.751911E-02
   0.126183     -7.276694E-02
   0.137801     -4.394779E-02
   0.140172     -3.872281E-02
   0.140321     -3.769300E-02
   0.146621     -4.681968E-03
   0.142555      2.680026E-02
   0.142448      2.935647E-02
   0.141970      3.092669E-02
   0.131451      6.339268E-02
   0.126365      7.283879E-02
   0.108052      9.743112E-02
   0.103589      0.102799    
   9.216451E-02  0.111172    
   7.614120E-02  0.124976    
   5.973886E-02  0.131481    
   4.400186E-02  0.139336    
   3.329492E-02  0.141536    
   7.127042E-03  0.145807    
  -9.909934E-03  0.145679    
  -3.673058E-02  0.140644    
  -4.635785E-02  0.138513    
  -5.970481E-02  0.131553    
  -7.829161E-02  0.123794    
  -9.818526E-02  0.106169    
  -0.105279      0.100794    
  -0.107912      9.756695E-02
  -0.127719      7.017641E-02
  -0.131224      6.356287E-02
  -0.139489      3.737602E-02
  -0.142503      2.954592E-02
  -0.142664      2.699044E-02
  -0.146684     -4.483003E-03
  -0.141289     -3.350424E-02
  -0.140595     -3.852873E-02
  -0.129932     -6.263213E-02
  -0.126047     -7.259032E-02
  -0.125036     -7.432613E-02
  -0.117319     -8.379217E-02
  -0.102101     -0.104029    
  -9.856457E-02 -0.106672    
  -7.472035E-02 -0.126332    
  -4.403295E-02 -0.138419    
  -4.180731E-02 -0.139427    
  -3.134928E-02 -0.140795    
  -4.725986E-03 -0.145581    
Contour 17, V  =  1.98898E+04 V
 Contour coordinates:
     X (cm)         Y (cm)
  -2.775081E-02 -0.115882    
  -1.547831E-02 -0.117487    
   1.175177E-02 -0.117999    
   2.472772E-02 -0.116599    
   4.893904E-02 -0.106476    
   5.784975E-02 -0.103825    
   6.461879E-02 -9.784472E-02
   8.596764E-02 -8.266188E-02
   9.387480E-02 -7.244249E-02
   0.107435     -5.036192E-02
   0.112862     -3.840232E-02
   0.116852     -1.080644E-02
   0.118514     -4.365360E-03
   0.117525      9.785720E-04
   0.115650      2.966659E-02
   0.109622      4.505941E-02
   0.100275      6.369674E-02
   8.937515E-02  7.923235E-02
   6.617319E-02  9.773280E-02
   6.192116E-02  0.101396    
   5.617789E-02  0.103673    
   2.974241E-02  0.115691    
   6.651186E-03  0.118397    
  -9.550129E-03  0.118135    
  -3.210164E-02  0.115093    
  -6.033601E-02  0.101436    
  -6.380262E-02  9.998902E-02
  -6.624799E-02  9.782250E-02
  -9.096870E-02  7.729981E-02
  -0.100227      6.383656E-02
  -0.110705      4.216380E-02
  -0.115452      2.983276E-02
  -0.116868      7.292905E-03
  -0.118952     -4.189518E-03
  -0.115478     -1.807131E-02
  -0.112694     -3.823321E-02
  -0.108770     -4.710512E-02
  -9.393177E-02 -7.229972E-02
  -8.792530E-02 -8.028719E-02
  -7.071375E-02 -9.314963E-02
  -6.051363E-02 -0.102539    
  -4.868355E-02 -0.106401    
  -2.775081E-02 -0.115882    
Contour 18, V  =  2.10598E+04 V
 Contour coordinates:
     X (cm)         Y (cm)
  -4.972243E-02 -8.443327E-02
  -3.129511E-02 -9.044849E-02
  -1.588864E-02 -9.599238E-02
   1.295062E-02 -9.634823E-02
   2.737296E-02 -9.184508E-02
   4.744004E-02 -8.587430E-02
   6.301603E-02 -7.211441E-02
   7.438726E-02 -6.275796E-02
   8.941790E-02 -3.808146E-02
   9.261215E-02 -2.503916E-02
   9.802607E-02 -4.050476E-03
   9.379424E-02  1.881087E-02
   9.233093E-02  2.997338E-02
   7.696823E-02  5.867877E-02
   7.158432E-02  6.399602E-02
   5.130492E-02  8.382370E-02
   2.190123E-02  9.331447E-02
   1.720659E-02  9.491953E-02
  -1.956533E-02  9.455417E-02
  -2.503977E-02  9.244764E-02
  -5.318486E-02  8.267155E-02
  -7.160704E-02  6.410431E-02
  -7.851459E-02  5.692231E-02
  -9.255941E-02  3.011872E-02
  -9.436598E-02  1.529210E-02
  -9.784717E-02 -3.890745E-03
  -9.345010E-02 -2.146237E-02
  -8.966620E-02 -3.793361E-02
  -7.622152E-02 -6.066317E-02
  -6.321982E-02 -7.200882E-02
  -4.972243E-02 -8.443327E-02
Contour 19, V  =  2.22298E+04 V
 Contour coordinates:
     X (cm)         Y (cm)
  -5.533321E-03 -7.861271E-02
   2.735800E-03 -7.871474E-02
   2.496180E-02 -7.177501E-02
   3.798470E-02 -6.952358E-02
   4.585290E-02 -6.092941E-02
   6.445733E-02 -4.562136E-02
   6.924556E-02 -3.776029E-02
   7.578192E-02 -1.107201E-02
   7.863704E-02 -3.735952E-03
   7.702861E-02  1.542382E-03
   7.326189E-02  3.027591E-02
   6.693882E-02  4.209062E-02
   4.446190E-02  6.428926E-02
   4.134159E-02  6.734007E-02
   3.681737E-02  6.880037E-02
   7.478673E-03  7.883100E-02
  -9.800315E-03  7.865932E-02
  -4.047749E-02  6.685495E-02
  -4.295019E-02  6.599607E-02
  -4.456869E-02  6.436483E-02
  -6.807390E-02  3.992571E-02
  -7.306321E-02  3.040395E-02
  -7.578294E-02  8.082992E-03
  -7.924355E-02 -3.590086E-03
  -7.319334E-02 -1.967552E-02
  -6.906825E-02 -3.763197E-02
  -6.579480E-02 -4.316607E-02
  -5.200556E-02 -5.519896E-02
  -4.026706E-02 -6.855283E-02
  -2.466390E-02 -7.172872E-02
  -5.533321E-03 -7.861271E-02
Contour 20, V  =  2.33998E+04 V
 Contour coordinates:
     X (cm)         Y (cm)
  -3.389072E-02 -5.780145E-02
  -6.051578E-03 -6.346787E-02
   3.262960E-03 -6.383155E-02
   3.193181E-02 -5.887521E-02
   5.156023E-02 -3.743577E-02
   5.598787E-02 -3.094181E-02
   6.669758E-02 -3.423870E-03
   5.755461E-02  2.658032E-02
   5.582367E-02  3.057377E-02
   3.481778E-02  5.658965E-02
  -3.016292E-04  6.321125E-02
  -2.007224E-03  6.314668E-02
  -3.653055E-02  5.571479E-02
  -5.614858E-02  3.068184E-02
  -5.857297E-02  2.451796E-02
  -6.681538E-02 -3.284775E-03
  -5.722908E-02 -2.877145E-02
  -5.188769E-02 -3.732785E-02
  -3.389072E-02 -5.780145E-02
Contour 21, V  =  2.45697E+04 V
 Contour coordinates:
     X (cm)         Y (cm)
  -2.751439E-02 -4.705007E-02
  -1.387938E-02 -4.982536E-02
   1.101121E-02 -5.079721E-02
   2.587893E-02 -4.822684E-02
   3.605827E-02 -3.710830E-02
   4.880058E-02 -1.841931E-02
   5.475811E-02 -3.111787E-03
   4.967211E-02  1.357877E-02
   4.218135E-02  3.086075E-02
   2.905845E-02  4.711353E-02
   7.118469E-03  5.125021E-02
  -9.604239E-03  5.061706E-02
  -3.051752E-02  4.611502E-02
  -4.240159E-02  3.095075E-02
  -5.022514E-02  1.105975E-02
  -5.438721E-02 -2.979463E-03
  -4.954654E-02 -1.584916E-02
  -3.632891E-02 -3.702255E-02
  -2.751439E-02 -4.705007E-02
Contour 22, V  =  2.57397E+04 V
 Contour coordinates:
     X (cm)         Y (cm)
   1.982604E-02 -3.757846E-02
   1.875945E-02 -3.776286E-02
  -7.479322E-03 -3.673838E-02
  -2.129872E-02 -3.656669E-02
  -3.493874E-02 -1.402046E-02
  -4.186399E-02 -2.926874E-03
  -4.195904E-02 -2.674152E-03
  -4.187731E-02 -2.398463E-03
  -2.865459E-02  3.121966E-02
  -2.450449E-02  3.651526E-02
  -1.720125E-02  3.808744E-02
   1.453857E-02  3.928916E-02
   2.329911E-02  3.763740E-02
   2.853904E-02  3.114773E-02
   4.178962E-02  5.772172E-04
   4.281865E-02 -2.799705E-03
   4.161329E-02 -5.896805E-03
   2.055630E-02 -3.678083E-02
   1.982604E-02 -3.757846E-02
Contour 23, V  =  2.69097E+04 V
 Contour coordinates:
     X (cm)         Y (cm)
  -1.893219E-02 -3.250372E-02
   1.735638E-02 -3.295456E-02
   3.639484E-02 -2.488394E-03
   1.868759E-02  3.007790E-02
  -2.011284E-02  2.964670E-02
  -3.715835E-02 -2.376878E-03
  -1.893219E-02 -3.250372E-02
Contour 24, V  =  2.80797E+04 V
 Contour coordinates:
     X (cm)         Y (cm)
  -1.656567E-02 -2.844076E-02
   1.518683E-02 -2.883524E-02
   3.184548E-02 -2.177345E-03
   1.635164E-02  2.631817E-02
  -1.759874E-02  2.594086E-02
  -3.251355E-02 -2.079768E-03
  -1.656567E-02 -2.844076E-02
Contour 25, V  =  2.92497E+04 V
 Contour coordinates:
     X (cm)         Y (cm)
  -1.419915E-02 -2.437779E-02
   1.301729E-02 -2.471592E-02
   2.729613E-02 -1.866296E-03
   1.401569E-02  2.255843E-02
  -1.508463E-02  2.223502E-02
  -2.786876E-02 -1.782658E-03
  -1.419915E-02 -2.437779E-02
Contour 26, V  =  3.04197E+04 V
 Contour coordinates:
     X (cm)         Y (cm)
  -1.183262E-02 -2.031483E-02
   1.084774E-02 -2.059660E-02
   2.274677E-02 -1.555246E-03
   1.167975E-02  1.879869E-02
  -1.257053E-02  1.852919E-02
  -2.322397E-02 -1.485549E-03
  -1.183262E-02 -2.031483E-02
Contour 27, V  =  3.15897E+04 V
 Contour coordinates:
     X (cm)         Y (cm)
  -9.466097E-03 -1.625186E-02
   8.678191E-03 -1.647728E-02
   1.819742E-02 -1.244197E-03
   9.343797E-03  1.503895E-02
  -1.005642E-02  1.482335E-02
  -1.857917E-02 -1.188439E-03
  -9.466097E-03 -1.625186E-02
Contour 28, V  =  3.27597E+04 V
 Contour coordinates:
     X (cm)         Y (cm)
  -7.099573E-03 -1.218890E-02
   6.508643E-03 -1.235796E-02
   1.364806E-02 -9.331478E-04
   7.007847E-03  1.127921E-02
  -7.542316E-03  1.111751E-02
  -1.393438E-02 -8.913292E-04
  -7.099573E-03 -1.218890E-02
Contour 29, V  =  3.39296E+04 V
 Contour coordinates:
     X (cm)         Y (cm)
  -4.733049E-03 -8.125931E-03
   4.339095E-03 -8.238640E-03
   9.098709E-03 -6.220985E-04
   4.671898E-03  7.519476E-03
  -5.028211E-03  7.411674E-03
  -9.289587E-03 -5.942195E-04
  -4.733049E-03 -8.125931E-03
Contour 30, V  =  3.50996E+04 V
 Contour coordinates:
     X (cm)         Y (cm)
